EventID,Step,TrackID,PosX,PosY,PosZ,Energy,Time, Charge, Type
0,2,350,17.635426447145,-21.927208911498,-19.226519491896,0.510998910000,0.329179780537,-1.000000000000,e-
0,1,345,8.531096823708,-3.553129778626,-13.770277493138,9.136531936319,0.258530977264,-1.000000000000,e-
0,2,345,8.465024074263,-3.727182523425,-13.232206295456,4.056795078131,0.259799848029,-1.000000000000,e-
0,3,345,8.398282293030,-3.773065313913,-12.863632054345,1.847132277939,0.260102169159,-1.000000000000,e-
0,4,345,8.397446783656,-3.689315480162,-12.887528629573,0.510998910000,0.260102169159,-1.000000000000,e-
0,1,352,8.465024074263,-3.727182523425,-13.232206295456,4.247201497381,0.272798561321,0.000000000000,gamma
0,2,352,7.243228072651,-6.154552030637,-9.929100534916,0.000000000000,0.272798561321,0.000000000000,gamma
0,1,354,7.243228072651,-6.154552030637,-9.929100534916,1.616344413015,0.273142581752,1.000000000000,e+
0,2,354,7.235796512882,-6.198652859141,-9.842074434130,0.510998910000,0.273142581752,1.000000000000,e+
0,2,354,7.235796512882,-6.198652859141,-9.842074434130,0.510998910000,0.273142581752,1.000000000000,e+
0,3,354,7.235796512882,-6.198652859141,-9.842074434130,0.510998910000,0.273142581752,1.000000000000,e+
0,1,356,7.235796512882,-6.198652859141,-9.842074434130,0.510998910000,0.281468797845,0.000000000000,gamma
0,2,356,7.115714198912,-5.399494548023,-12.203774054532,0.447818342710,0.284102752849,0.000000000000,gamma
0,3,356,7.138625419560,-5.560910096646,-12.976400213438,0.253450659463,0.299618895969,0.000000000000,gamma
0,4,356,2.941144715389,-7.542349588268,-13.280779714326,0.000000000000,0.299618895969,0.000000000000,gamma
0,1,359,2.941144715389,-7.542349588268,-13.280779714326,0.676438569463,0.299639113743,-1.000000000000,e-
0,2,359,2.938334991393,-7.540311375851,-13.282709399314,0.510998910000,0.299639113743,-1.000000000000,e-
0,1,358,7.138625419560,-5.560910096646,-12.976400213438,0.705366593247,0.284127167691,-1.000000000000,e-
0,2,358,7.141133464402,-5.560739709218,-12.980774879358,0.510998910000,0.284127167691,-1.000000000000,e-
0,1,357,7.115714198912,-5.399494548023,-12.203774054532,0.574179477290,0.281475460156,-1.000000000000,e-
0,2,357,7.115583488623,-5.398607024517,-12.203931660213,0.510998910000,0.281475460156,-1.000000000000,e-
0,1,355,7.235796512882,-6.198652859141,-9.842074434130,0.510998910000,0.281792849810,0.000000000000,gamma
0,2,355,7.360552367561,-7.028913992782,-7.388458702582,0.000000000000,0.281792849810,0.000000000000,gamma
0,1,360,7.360552367561,-7.028913992782,-7.388458702582,0.933986820000,0.281856849206,-1.000000000000,e-
0,2,360,7.351169476620,-7.038608118256,-7.379745719551,0.510998910000,0.281856849206,-1.000000000000,e-
0,1,353,7.243228072651,-6.154552030637,-9.929100534916,2.630857084366,0.273342745300,-1.000000000000,e-
0,2,353,7.155366993175,-6.260683368142,-9.847688856502,1.552575454746,0.273555138777,-1.000000000000,e-
0,3,353,7.183208420881,-6.218930705108,-9.880806037204,0.510998910000,0.273555138777,-1.000000000000,e-
0,1,361,7.155366993175,-6.260683368142,-9.847688856502,0.199604904299,0.275438942685,0.000000000000,gamma
0,2,361,7.330426352071,-5.997381133448,-10.390775485901,0.000000000000,0.275438942685,0.000000000000,gamma
0,1,362,7.330426352071,-5.997381133448,-10.390775485901,0.622592814299,0.275451626413,-1.000000000000,e-
0,2,362,7.329344102670,-5.995638843446,-10.390060026961,0.510998910000,0.275451626413,-1.000000000000,e-
0,1,9,0.355015121556,-0.090262349374,-70.132171024764,0.187889020023,0.067575042574,0.000000000000,gamma
0,2,9,0.393052796505,-0.102035979816,-69.760163653518,0.000000000000,0.067575042574,0.000000000000,gamma
0,1,363,0.393052796505,-0.102035979816,-69.760163653518,0.610876930023,0.067586165519,-1.000000000000,e-
0,2,363,0.393530729972,-0.102877630093,-69.758613818728,0.510998910000,0.067586165519,-1.000000000000,e-
0,1,8,0.348076571004,-0.088548587071,-70.202152526903,2.094776847447,0.076760109139,0.000000000000,gamma
0,2,8,0.675323926653,-0.153142504830,-67.021503732030,0.747313563128,0.090847052594,0.000000000000,gamma
0,3,8,3.731871470083,-2.252217331630,-65.000000000000,0.747313563128,0.125689786822,0.000000000000,gamma
0,4,8,11.291955320040,-7.444082163587,-60.000000000000,0.747313563128,0.134345794067,0.000000000000,gamma
0,5,8,13.170112761761,-8.733901134393,-58.757846156870,0.312435698730,0.144317329773,0.000000000000,gamma
0,6,8,12.152220451840,-7.916409862787,-56.068596631751,0.000000000000,0.144317329773,0.000000000000,gamma
0,1,366,12.152220451840,-7.916409862787,-56.068596631751,0.807567608730,0.144358408781,-1.000000000000,e-
0,2,366,12.143887807804,-7.915587968664,-56.064032567513,0.510998910000,0.144358408781,-1.000000000000,e-
0,1,365,13.170112761761,-8.733901134393,-58.757846156870,0.945876774398,0.134412101473,-1.000000000000,e-
0,2,365,13.183715506066,-8.743502965375,-58.756235269575,0.510998910000,0.134412101473,-1.000000000000,e-
0,1,364,0.675323926653,-0.153142504830,-67.021503732030,1.858462194319,0.077066099904,-1.000000000000,e-
0,2,364,0.659206658145,-0.136896425131,-66.936326392635,0.510998910000,0.077066099904,-1.000000000000,e-
0,1,7,0.135440229618,-0.050984766620,-72.327698661141,0.222446988034,0.060544082986,0.000000000000,gamma
0,2,7,0.187392199202,-0.060827094444,-71.857523597206,0.000000000000,0.060544082986,0.000000000000,gamma
0,1,367,0.187392199202,-0.060827094444,-71.857523597206,0.645434898034,0.060559930312,-1.000000000000,e-
0,2,367,0.189256784924,-0.062284270220,-71.855843327004,0.510998910000,0.060559930312,-1.000000000000,e-
0,1,6,0.051202430105,-0.024683708360,-73.265869092183,1.543502557612,0.056032456774,-1.000000000000,e-
0,2,6,0.026365834169,0.006447059107,-73.221858925647,0.510998910000,0.056032456774,-1.000000000000,e-
0,1,5,0.039335132651,-0.020968822937,-73.499983704197,0.265332126214,0.056081246409,0.000000000000,gamma
0,2,5,0.060572112396,-0.027751497004,-73.188807540552,0.140783184682,0.058764032674,0.000000000000,gamma
0,3,5,-0.199149934427,-0.542236975022,-73.749801304983,0.000000000000,0.058764032674,0.000000000000,gamma
0,1,369,-0.199149934427,-0.542236975022,-73.749801304983,0.635915094682,0.058778547862,-1.000000000000,e-
0,2,369,-0.201639926325,-0.541916861279,-73.749163996310,0.510998910000,0.058778547862,-1.000000000000,e-
0,1,368,0.060572112396,-0.027751497004,-73.188807540552,0.635547851532,0.056095710499,-1.000000000000,e-
0,2,368,0.061005527569,-0.027176413572,-73.186331870996,0.510998910000,0.056095710499,-1.000000000000,e-
0,1,4,0.039190467568,-0.020881389323,-73.502399698838,0.349362484137,0.064835861225,0.000000000000,gamma
0,2,4,0.212631272520,-0.130542307273,-70.570608924191,0.000000000000,0.064835861225,0.000000000000,gamma
0,1,370,0.212631272520,-0.130542307273,-70.570608924191,0.772350394137,0.064870970894,-1.000000000000,e-
0,2,370,0.214683324921,-0.135873662374,-70.565162984109,0.510998910000,0.064870970894,-1.000000000000,e-
0,1,3,0.008172248260,-0.004646889347,-74.473897168598,7.754139939087,0.083394665823,0.000000000000,gamma
0,2,3,0.127479372356,-0.071267053491,-65.000000000000,7.754139939087,0.100074605347,0.000000000000,gamma
0,3,3,0.190445605773,-0.106426905324,-60.000000000000,7.754139939087,0.133434484394,0.000000000000,gamma
0,4,3,0.316378072605,-0.176746608988,-50.000000000000,7.754139939087,0.150114423918,0.000000000000,gamma
0,5,3,0.379344306022,-0.211906460820,-45.000000000000,7.754139939087,0.183474302966,0.000000000000,gamma
0,6,3,0.505276772854,-0.282226164485,-35.000000000000,7.754139939087,0.200154242489,0.000000000000,gamma
0,7,3,0.568243006271,-0.317386016317,-30.000000000000,7.754139939087,0.233514121537,0.000000000000,gamma
0,8,3,0.694175473104,-0.387705719982,-20.000000000000,7.754139939087,0.250194061061,0.000000000000,gamma
0,9,3,0.757141706520,-0.422865571814,-15.000000000000,7.754139939087,0.283553940108,0.000000000000,gamma
0,10,3,0.883074173353,-0.493185275479,-5.000000000000,7.754139939087,0.300233879632,0.000000000000,gamma
0,11,3,0.946040406769,-0.528345127311,0.000000000000,7.754139939087,0.333593758680,0.000000000000,gamma
0,12,3,1.071972873602,-0.598664830976,10.000000000000,7.754139939087,0.350273698203,0.000000000000,gamma
0,13,3,1.134939107018,-0.633824682808,15.000000000000,7.754139939087,0.380030013576,0.000000000000,gamma
0,14,3,1.247268237268,-0.696548389813,23.919791144841,0.000000000000,0.380030013576,0.000000000000,gamma
0,1,372,1.247268237268,-0.696548389813,23.919791144841,2.827482470761,0.380688848097,1.000000000000,e+
0,2,372,1.230066014432,-0.712038259402,24.112668276148,2.276593979135,0.381346139377,1.000000000000,e+
0,3,372,1.132208526174,-0.547399889143,24.098849950249,0.879995889798,0.381426961504,1.000000000000,e+
0,4,372,1.146415667034,-0.541015531280,24.086745323694,0.510998910000,0.381426961504,1.000000000000,e+
0,4,372,1.146415667034,-0.541015531280,24.086745323694,0.510998910000,0.381426961504,1.000000000000,e+
0,5,372,1.146415667034,-0.541015531280,24.086745323694,0.510998910000,0.381426961504,1.000000000000,e+
0,1,375,1.146415667034,-0.541015531280,24.086745323694,0.510998910000,0.389908611642,0.000000000000,gamma
0,2,375,1.325242035135,1.994110010668,24.168351627079,0.471355597324,0.394229828978,0.000000000000,gamma
0,3,375,1.921857355856,3.143355709450,24.129328907183,0.000000000000,0.394229828978,0.000000000000,gamma
0,1,377,1.921857355856,3.143355709450,24.129328907183,0.894343507324,0.394265840826,-1.000000000000,e-
0,2,377,1.926299384060,3.149983338297,24.125475661735,0.616669280905,0.394277728644,-1.000000000000,e-
0,3,377,1.926937227334,3.151873572626,24.125465535827,0.510998910000,0.394277728644,-1.000000000000,e-
0,1,378,1.926299384060,3.149983338297,24.125475661735,0.263162183237,0.397603999963,0.000000000000,gamma
0,2,378,2.345244380019,3.649063297828,23.365926637395,0.000000000000,0.397603999963,0.000000000000,gamma
0,1,379,2.345244380019,3.649063297828,23.365926637395,0.686150093237,0.397625604919,-1.000000000000,e-
0,2,379,2.344406934714,3.650932619424,23.362120276838,0.510998910000,0.397625604919,-1.000000000000,e-
0,1,376,1.325242035135,1.994110010668,24.168351627079,0.550642222676,0.389912605600,-1.000000000000,e-
0,2,376,1.324848149381,1.994308577738,24.168418162475,0.510998910000,0.389912605600,-1.000000000000,e-
0,1,374,1.146415667034,-0.541015531280,24.086745323694,0.510998910000,0.404889661943,0.000000000000,gamma
0,2,374,0.651730147451,-7.553906914357,23.860998656578,0.000000000000,0.404889661943,0.000000000000,gamma
0,1,380,0.651730147451,-7.553906914357,23.860998656578,0.933986820000,0.404953661339,-1.000000000000,e-
0,2,380,0.651815418721,-7.561013772857,23.846596709644,0.510998910000,0.404953661339,-1.000000000000,e-
0,1,373,1.230066014432,-0.712038259402,24.112668276148,0.316961896922,0.381194056480,0.000000000000,gamma
0,2,373,1.170053933173,-0.573047008860,24.117073500460,0.000000000000,0.381194056480,0.000000000000,gamma
0,1,381,1.170053933173,-0.573047008860,24.117073500460,0.739949806922,0.381223837947,-1.000000000000,e-
0,2,381,1.167715673711,-0.567558912050,24.114601472219,0.510998910000,0.381223837947,-1.000000000000,e-
0,1,371,1.247268237268,-0.696548389813,23.919791144841,4.926657468326,0.380985453981,-1.000000000000,e-
